repo_name,pr_number,num_files_changed,lines_added,lines_removed,review_time_in_hours,pr_description_length,num_comments,num_participants,pr_status
microsoft/playwright,33002,3,12,39,5.950555555555556,616,1,2,merged
microsoft/playwright,32996,2,18,9,14.926944444444445,0,2,2,merged
microsoft/playwright,32994,3,45,2,1.156111111111111,185,1,2,merged
microsoft/playwright,32993,2,11,9,3.370277777777778,59,2,2,merged
microsoft/playwright,32992,5,862,4717,23.7275,0,1,2,merged
microsoft/playwright,32991,1,1,0,15.32638888888889,0,1,2,merged
microsoft/playwright,32990,1,9,4,5.892777777777778,220,1,3,merged
microsoft/playwright,32989,7,432,94,17.63722222222222,125,5,2,merged
microsoft/playwright,32988,5,327,23,17.496666666666666,367,4,2,closed
microsoft/playwright,32985,9,20,7,1.1411111111111112,0,1,2,merged
microsoft/playwright,32980,1,243,1,6.560833333333333,88,2,2,merged
microsoft/playwright,32971,2,7,7,67.58944444444444,56,1,2,merged
microsoft/playwright,32970,1,191,0,68.07472222222222,125,2,2,merged
microsoft/playwright,32969,15,535,140,95.56972222222223,0,4,3,closed
microsoft/playwright,32963,1,3,0,1.8633333333333333,675,1,2,merged
microsoft/playwright,32956,1,29,23,76.46305555555556,350,8,2,merged
microsoft/playwright,32953,22,33,55,4.335833333333333,0,6,2,merged
microsoft/playwright,32952,4,26,1,1.7513888888888889,101,1,2,merged
microsoft/playwright,32948,1,1,0,4.379722222222222,694,1,2,merged
microsoft/playwright,32947,1,7,7,9.85,32,1,2,merged
microsoft/playwright,32945,27,352,160,18.273055555555555,112,3,2,merged
microsoft/playwright,32944,2,7,4,1.7080555555555557,117,2,2,merged
ggerganov/llama.cpp,9782,1,3,3,2.062222222222222,198,0,2,merged
ggerganov/llama.cpp,9776,8,127,117,13.915277777777778,1364,0,2,merged
ggerganov/llama.cpp,9775,13,75,74,16.192222222222224,251,0,2,merged
ggerganov/llama.cpp,9753,1,10,10,40.216388888888886,1565,0,2,merged
ggerganov/llama.cpp,9752,8,292,98,48.65,0,0,2,merged
ggerganov/llama.cpp,9747,1,46,46,59.3175,1105,1,2,merged
ggerganov/llama.cpp,9744,1,1,0,1.745,198,0,2,merged
ggerganov/llama.cpp,9737,5,45,16,27.98138888888889,341,0,2,merged
ggerganov/llama.cpp,9723,2,2,2,28.91638888888889,643,1,2,merged
ggerganov/llama.cpp,9720,1,83,5,14.886388888888888,0,0,3,merged
ggerganov/llama.cpp,9718,1,1,5,21.490833333333335,820,0,4,merged
ggerganov/llama.cpp,9714,1,12,0,22.9975,216,0,3,merged
ggerganov/llama.cpp,9713,6,535,284,124.81472222222222,283,5,3,merged
ggerganov/llama.cpp,9712,4,35,26,6.263888888888889,1672,4,2,merged
ggerganov/llama.cpp,9711,1,8,8,28.340555555555557,516,0,3,merged
ggerganov/llama.cpp,9710,4,24,0,60.403333333333336,253,0,2,merged
ggerganov/llama.cpp,9709,13,197,340,43.64416666666666,537,4,3,merged
ggerganov/llama.cpp,9707,28,1769,1263,32.385,1609,2,3,merged
ggerganov/llama.cpp,9698,5,1899,1811,18.905833333333334,4980,0,2,merged
ggerganov/llama.cpp,9696,1,24,2,70.96527777777777,917,6,5,merged
ggerganov/llama.cpp,9690,1,3,0,14.34388888888889,213,0,2,merged
ggerganov/llama.cpp,9683,1,2,1,2.992777777777778,11,0,2,merged
ggerganov/llama.cpp,9680,1,3,3,38.143055555555556,835,0,2,merged
ggerganov/llama.cpp,9675,2,6,1,23.00111111111111,238,0,2,merged
ggerganov/llama.cpp,9672,2,59,28,234.44361111111112,802,26,2,merged
josephmisiti/awesome-machine-learning,995,1,1,0,1380.5705555555555,199,0,2,merged
josephmisiti/awesome-machine-learning,976,1,0,2,290.06083333333333,40,1,2,merged
josephmisiti/awesome-machine-learning,956,1,1,0,1028.7069444444444,0,0,2,merged
josephmisiti/awesome-machine-learning,953,1,2,1,495.9602777777778,374,0,2,merged
josephmisiti/awesome-machine-learning,933,1,2,1,494.58916666666664,155,1,3,merged
josephmisiti/awesome-machine-learning,923,1,1,0,584.8358333333333,64,1,2,merged
josephmisiti/awesome-machine-learning,891,1,1,0,370.3880555555556,0,2,2,merged
josephmisiti/awesome-machine-learning,890,1,1,0,487.0366666666667,131,0,2,merged
josephmisiti/awesome-machine-learning,889,1,45,0,637.2061111111111,89,1,2,closed
josephmisiti/awesome-machine-learning,842,1,3,0,1103.7791666666667,68,0,2,merged
josephmisiti/awesome-machine-learning,802,1,2,1,138.92083333333332,98,0,2,merged
josephmisiti/awesome-machine-learning,699,1,0,28,1371.2372222222223,0,2,2,closed
josephmisiti/awesome-machine-learning,633,2,458,432,2858.883333333333,49,3,2,closed
josephmisiti/awesome-machine-learning,602,1,1,0,527.6486111111111,132,0,2,merged
josephmisiti/awesome-machine-learning,536,1,2,1,227.95472222222222,0,1,2,closed
josephmisiti/awesome-machine-learning,418,1,1,0,43.806666666666665,0,1,2,merged
josephmisiti/awesome-machine-learning,374,1,1,0,228.1675,45,2,2,merged
josephmisiti/awesome-machine-learning,331,1,1,0,52.91888888888889,35,0,1,merged
protocolbuffers/protobuf,18650,1,0,32,17.504444444444445,0,1,2,merged
protocolbuffers/protobuf,18628,2,4,48,76.66583333333334,62,0,2,merged
protocolbuffers/protobuf,18616,1,3,4,1.3080555555555555,275,0,2,merged
protocolbuffers/protobuf,18615,2,3,5,96.25222222222222,275,0,2,merged
protocolbuffers/protobuf,18610,12,405,192,20.76638888888889,329,1,2,closed
protocolbuffers/protobuf,18549,1,2,2,28.449166666666667,0,0,2,closed
protocolbuffers/protobuf,18548,1,5,0,12.045555555555556,190,0,2,closed
protocolbuffers/protobuf,18421,0,0,0,1.441111111111111,0,0,2,closed
protocolbuffers/protobuf,18395,1,1,1,1.3041666666666667,0,0,2,merged
protocolbuffers/protobuf,18375,57,785,478,3.960277777777778,107,0,2,merged
protocolbuffers/protobuf,18374,70,822,583,4.566388888888889,107,0,2,merged
protocolbuffers/protobuf,18373,51,672,527,3.995277777777778,107,0,2,merged
protocolbuffers/protobuf,18343,24,88,1801,2.1580555555555554,90,0,2,merged
protocolbuffers/protobuf,18341,52,3045,123,435.37611111111113,125,1,3,closed
protocolbuffers/protobuf,18297,1,5,0,186.33972222222224,99,2,2,closed
protocolbuffers/protobuf,18264,1,18,3,217.33083333333335,0,2,2,closed
protocolbuffers/protobuf,18263,2,4,4,70.91194444444444,81,0,2,closed
protocolbuffers/protobuf,18259,49,79,79,1.758888888888889,52,0,4,merged
protocolbuffers/protobuf,18243,1,18,18,67.62277777777778,0,0,2,closed
protocolbuffers/protobuf,18241,1,4,0,206.6638888888889,0,1,2,closed
protocolbuffers/protobuf,18237,2,2,2,145.85666666666665,0,0,2,closed
protocolbuffers/protobuf,18236,1,2,2,25.163888888888888,85,0,2,closed
protocolbuffers/protobuf,18234,1,1,1,218.44694444444445,60,2,2,closed
protocolbuffers/protobuf,18193,1,1,1,241.65055555555554,229,3,2,closed
protocolbuffers/protobuf,18191,8,78,13,1.4077777777777778,285,0,2,merged
expressjs/express,6032,2,3,3,9.198055555555555,76,1,2,merged
expressjs/express,6031,2,3,3,8.283611111111112,73,1,2,merged
expressjs/express,6029,2,6,1,16.282777777777778,88,0,3,merged
expressjs/express,6017,2,6,1,84.64611111111111,547,12,7,merged
expressjs/express,6013,1,62,62,71.11583333333333,202,1,2,merged
expressjs/express,6009,1,1,0,115.26027777777777,112,3,3,merged
expressjs/express,5962,1,1,1,381.8175,617,1,2,merged
expressjs/express,5951,2,3,1,5.092222222222222,0,1,2,merged
expressjs/express,5946,2,2,1,20.263055555555557,0,1,2,merged
expressjs/express,5935,2,6,0,39.81472222222222,144,6,4,merged
expressjs/express,5916,4,24,3,70.02416666666667,24,0,2,merged
expressjs/express,5908,1,1,1,2.3136111111111113,0,0,2,closed
expressjs/express,5902,2,3,2,144.07638888888889,19,12,4,merged
expressjs/express,5885,7,35,35,175.05805555555557,47,2,2,merged
expressjs/express,5873,1,27,7,303.5486111111111,0,1,2,closed
expressjs/express,5864,1,5,63,316.9472222222222,95,1,3,closed
expressjs/express,5847,2,2,1,15.3525,73,0,3,merged
expressjs/express,5836,1,1,0,26.629166666666666,298,3,5,merged
expressjs/express,5835,1,9,2,96.22416666666666,72,1,4,merged
expressjs/express,5833,2,2,1,148.7836111111111,336,1,2,merged
expressjs/express,5830,3,3,2,32.844166666666666,70,1,2,merged
expressjs/express,5814,1,2,2,256.4716666666667,142,0,3,merged
expressjs/express,5803,1,1,1,3.3833333333333333,36,0,2,merged
expressjs/express,5801,5,107,269,18.59138888888889,360,2,3,closed
expressjs/express,5792,4,33,2,140.96805555555557,545,10,3,merged
enaqx/awesome-react,1413,1,1,0,3247.429722222222,150,0,2,merged
enaqx/awesome-react,1409,1,1,0,3795.0625,70,0,2,closed
enaqx/awesome-react,1356,1,3,3,1455.2111111111112,63,1,2,closed
enaqx/awesome-react,1348,1,7,8,69.8536111111111,37,0,2,merged
enaqx/awesome-react,1347,1,2,0,489.0758333333333,0,0,2,closed
enaqx/awesome-react,1293,1,1,0,9503.4725,0,1,2,closed
enaqx/awesome-react,1291,1,1,0,9576.494166666667,669,0,2,closed
enaqx/awesome-react,1282,1,2,0,24.119722222222222,255,0,3,merged
enaqx/awesome-react,1264,1,1,0,15.425,0,0,2,closed
enaqx/awesome-react,1259,1,1,0,2.729722222222222,43,0,2,merged
enaqx/awesome-react,1254,1,1,0,13.176388888888889,0,0,2,merged
enaqx/awesome-react,1247,1,1,0,14402.74,0,1,2,closed
enaqx/awesome-react,1218,1,1,0,88.37861111111111,126,1,2,merged
enaqx/awesome-react,1196,1,19,20,311.33444444444444,131,7,2,merged
enaqx/awesome-react,1179,1,1,0,141.7938888888889,0,0,2,merged
enaqx/awesome-react,1178,1,1,1,38.06944444444444,0,0,2,merged
enaqx/awesome-react,1176,1,1,0,71.23333333333333,0,1,2,closed
enaqx/awesome-react,1171,2,13,1,69.48027777777777,0,4,2,merged
enaqx/awesome-react,1139,1,1,0,16.468611111111112,243,0,2,merged
enaqx/awesome-react,1130,1,2,0,2953.2330555555554,7,0,2,merged
enaqx/awesome-react,1126,1,5,4,24324.185,210,0,1,closed
enaqx/awesome-react,1122,1,0,1,3565.162222222222,68,1,2,merged
enaqx/awesome-react,1047,1,1,0,10591.004444444445,180,2,2,closed
enaqx/awesome-react,1036,1,1,0,65.41361111111111,0,1,2,merged
enaqx/awesome-react,1031,1,1,0,10776.618055555555,119,3,2,closed
webpack/webpack,18834,7,99,55,94.50111111111111,646,4,2,merged
webpack/webpack,18790,4,87,100,21.218888888888888,2242,1,2,merged
webpack/webpack,18773,1,9,9,11.962222222222222,9714,1,2,merged
webpack/webpack,18772,36,252,104,187.5063888888889,1242,9,3,merged
webpack/webpack,18770,2,14,14,12.238611111111112,16813,3,2,merged
webpack/webpack,18762,6,83,0,116.80722222222222,1069,1,2,merged
webpack/webpack,18758,1,3,3,2.4675,5285,1,2,merged
webpack/webpack,18750,14,182,7,363.0838888888889,304,5,2,merged
webpack/webpack,18745,1,16,9,14.031666666666666,26663,1,2,merged
webpack/webpack,18742,1,6,6,36.48861111111111,4615,1,2,merged
webpack/webpack,18739,11,73,6,56.30583333333333,1191,1,2,merged
webpack/webpack,18738,8,64,32,57.20916666666667,1421,1,2,merged
webpack/webpack,18733,1,86,146,8.716111111111111,52724,1,2,merged
webpack/webpack,18730,2,77,62,26.718055555555555,1745,1,2,merged
webpack/webpack,18715,2,5,4,158.0013888888889,1246,5,2,merged
webpack/webpack,18713,6,27,17,162.3136111111111,1732,1,2,merged
webpack/webpack,18709,6,21,2,21.329444444444444,1688,5,2,merged
webpack/webpack,18700,3,9,5,23.171388888888888,909,4,3,merged
webpack/webpack,18699,3,27,1,4.270555555555555,2323,3,2,merged
webpack/webpack,18696,11,158,151,5.3436111111111115,2314,1,2,merged
webpack/webpack,18689,2,68,1,154.48638888888888,2054,6,2,merged
webpack/webpack,18682,1,8,8,8.178611111111111,2783,1,2,merged
webpack/webpack,18676,5,40,1,4.287222222222222,2529,3,2,merged
webpack/webpack,18674,1,15,10,8.178333333333333,6972,1,2,merged
webpack/webpack,18665,3,16,1,48.524166666666666,1061,2,2,closed
binary-husky/gpt_academic,1975,5,572,6,173.33638888888888,244,4,1,merged
binary-husky/gpt_academic,1904,2,11,2,50.76444444444444,17,0,2,merged
binary-husky/gpt_academic,1859,1,2,2,27.114166666666666,0,1,2,closed
binary-husky/gpt_academic,1472,1,0,16,6.0275,701,0,2,merged
binary-husky/gpt_academic,662,1,62,2,84.40388888888889,562,8,1,merged
binary-husky/gpt_academic,388,2,1,2,12.7675,2939,4,1,merged
binary-husky/gpt_academic,86,29,6627,362,166.97333333333333,13,2,2,closed
chartjs/Chart.js,11875,1,26,12,138.7747222222222,10626,1,2,merged
chartjs/Chart.js,11873,1,1,1,3.4433333333333334,58,0,2,merged
chartjs/Chart.js,11867,1,4,1,3.563888888888889,496,1,3,merged
chartjs/Chart.js,11863,3,14,1,23.66,62,0,2,merged
chartjs/Chart.js,11862,1,2,0,8.35388888888889,163,0,3,merged
chartjs/Chart.js,11858,2,24,1,14.323055555555555,340,0,3,merged
chartjs/Chart.js,11851,1,2,1,72.58833333333334,331,0,3,merged
chartjs/Chart.js,11844,2,89,1,199.72861111111112,289,6,3,merged
chartjs/Chart.js,11823,1,3,3,18.11111111111111,1045,1,3,merged
chartjs/Chart.js,11817,1,0,5,42.01888888888889,146,1,2,merged
chartjs/Chart.js,11796,1,1,0,17.679166666666667,1204,0,3,merged
chartjs/Chart.js,11788,3,36,1,6.216666666666667,58,1,2,merged
chartjs/Chart.js,11781,3,3,3,8.130833333333333,394,0,3,merged
chartjs/Chart.js,11780,1,2,2,11.310277777777777,719,0,3,merged
chartjs/Chart.js,11773,4,5,5,9.74611111111111,4062,1,3,merged
chartjs/Chart.js,11764,2,20,1,230.14666666666668,879,2,3,merged
chartjs/Chart.js,11762,1,1,1,58.94638888888889,431,0,3,merged
chartjs/Chart.js,11755,1,1,1,5.836111111111111,394,1,3,merged
chartjs/Chart.js,11754,1,1,1,5.9927777777777775,394,1,3,merged
chartjs/Chart.js,11720,1,3,3,1038.0244444444445,3303,1,3,merged
chartjs/Chart.js,11707,2,2,2,82.45805555555556,1771,2,3,merged
chartjs/Chart.js,11690,3,29,4,1445.4577777777777,122,1,3,merged
chartjs/Chart.js,11685,1,6,2,23.017222222222223,1404,4,3,merged
chartjs/Chart.js,11682,3,47,2,4.573333333333333,104,0,3,merged
chartjs/Chart.js,11674,1,2,2,26.319166666666668,142,0,3,merged
syncthing/syncthing,9758,3,2,4,2.268611111111111,547,7,3,merged
syncthing/syncthing,9755,1,1,16,5.016111111111111,608,0,2,merged
syncthing/syncthing,9742,1,10,0,17.10972222222222,682,0,2,merged
syncthing/syncthing,9741,1,12,1,23.9175,69,1,2,merged
syncthing/syncthing,9740,1,28,18,31.6775,442,0,2,merged
syncthing/syncthing,9738,1,0,6,7.789444444444444,288,0,2,merged
syncthing/syncthing,9736,3,10,6,42.05444444444444,414,1,2,merged
syncthing/syncthing,9731,3,6,4,3.043888888888889,0,0,2,merged
syncthing/syncthing,9726,2,93,2,79.15027777777777,1115,0,2,merged
syncthing/syncthing,9724,1,9,0,13.612777777777778,2019,4,2,merged
syncthing/syncthing,9722,1,5,1,6.6075,1131,0,2,merged
syncthing/syncthing,9717,3,59,35,235.93722222222223,309,5,2,merged
syncthing/syncthing,9716,2,59,34,1.4244444444444444,264,2,2,merged
syncthing/syncthing,9711,1,16,0,1.6566666666666667,350,2,2,merged
syncthing/syncthing,9710,1,19,11,8.446111111111112,125,0,2,merged
syncthing/syncthing,9706,1,1,1,129.35472222222222,92,2,2,merged
syncthing/syncthing,9705,49,21,25,191.89222222222222,201,1,2,merged
syncthing/syncthing,9704,2,18,0,51.204166666666666,432,0,3,merged
syncthing/syncthing,9701,3,43,41,12.681944444444444,612,1,2,merged
syncthing/syncthing,9687,2,78,9,62.1275,367,0,2,merged
syncthing/syncthing,9685,3,36,87,123.75361111111111,1233,5,2,closed
syncthing/syncthing,9681,1,24,2,165.21694444444444,562,1,3,closed
syncthing/syncthing,9673,2,8,17,216.4025,1409,4,2,merged
syncthing/syncthing,9671,2,27,5,21.663888888888888,634,4,2,merged
syncthing/syncthing,9669,1,15,11,58.94916666666666,574,6,2,merged
junegunn/fzf,3907,3,23,5,126.57916666666667,289,7,2,merged
junegunn/fzf,3906,1,4,4,1.7780555555555555,2236,2,2,merged
junegunn/fzf,3885,2,481,481,33.81472222222222,1640,5,2,merged
junegunn/fzf,3882,1,2,2,7.848055555555556,340,1,2,merged
junegunn/fzf,3823,1,14,6,22.934444444444445,49,3,2,merged
junegunn/fzf,3822,1,6,1,491.4552777777778,394,0,2,closed
junegunn/fzf,3820,1,1,1,7.8025,200,4,2,merged
junegunn/fzf,3807,48,2449,936,428.5883333333333,2346,21,2,merged
junegunn/fzf,3798,1,1,1,3.067222222222222,707,0,2,merged
junegunn/fzf,3785,3,8,8,2.6822222222222223,303,1,2,merged
junegunn/fzf,3768,4,47,3,31.165,653,3,2,merged
junegunn/fzf,3763,1,1,1,2.1133333333333333,1540,1,2,merged
junegunn/fzf,3746,13,194,128,152.10694444444445,50,6,2,merged
junegunn/fzf,3742,6,89,27,23.776944444444446,49,1,2,merged
junegunn/fzf,3693,4,44,2,94.74861111111112,493,1,2,merged
junegunn/fzf,3688,2,2,2,240.96277777777777,168,8,3,merged
junegunn/fzf,3687,2,47,22,9.997222222222222,540,1,2,merged
junegunn/fzf,3678,6,60,23,46.43138888888889,575,12,2,merged
junegunn/fzf,3675,7,197,54,28.95638888888889,405,9,2,merged
junegunn/fzf,3655,4,22,25,23.599722222222223,0,2,2,merged
junegunn/fzf,3647,3,30,8,397.2891666666667,173,1,2,closed
junegunn/fzf,3631,2,3,5,20.85388888888889,89,1,2,merged
junegunn/fzf,3557,1,6,4,80.70805555555556,9,3,2,merged
junegunn/fzf,3526,1,3,2,109.56138888888889,264,0,2,merged
junegunn/fzf,3475,1,3,0,18.525833333333335,404,1,2,closed
grafana/grafana,94459,2,14,0,3.1905555555555556,2331,0,3,merged
grafana/grafana,94444,11,107,27,14.23611111111111,545,0,3,merged
grafana/grafana,94434,1,8,2,1.1627777777777777,786,0,2,merged
grafana/grafana,94429,1,8,2,1.1369444444444445,718,5,3,merged
grafana/grafana,94425,2,16,16,17.094722222222224,2245,0,2,merged
grafana/grafana,94424,3,15,5,17.3,928,9,3,merged
grafana/grafana,94416,2,14,91,1.5280555555555555,2317,0,2,merged
grafana/grafana,94415,5,15,5,21.2675,675,0,2,merged
grafana/grafana,94413,4,7,6,3.515277777777778,333,0,3,merged
grafana/grafana,94403,1,6,4,3.3402777777777777,913,0,2,merged
grafana/grafana,94388,3,11,10,1.038888888888889,1439,0,2,merged
grafana/grafana,94385,8,119,190,23.7075,2290,0,2,merged
grafana/grafana,94382,3,9,36,5.78,2310,1,2,merged
grafana/grafana,94378,2,171,0,2.3452777777777776,485,1,2,merged
grafana/grafana,94376,1,12,3,1.0030555555555556,2299,0,2,merged
grafana/grafana,94373,5,114,7,5.915,291,0,3,merged
grafana/grafana,94371,5,114,7,5.954166666666667,291,0,3,merged
grafana/grafana,94370,5,114,7,5.997222222222222,295,0,3,merged
grafana/grafana,94369,5,114,7,6.0872222222222225,256,0,3,merged
grafana/grafana,94366,4,36,43,27.63222222222222,2312,0,2,merged
grafana/grafana,94358,18,828,151,19.628333333333334,529,1,3,merged
grafana/grafana,94355,1,4,5,15.966388888888888,1741,0,2,merged
grafana/grafana,94348,1,1,1,22.32777777777778,2252,0,2,merged
grafana/grafana,94347,2,74,24,14.734166666666667,2322,0,2,merged
grafana/grafana,94345,19,71,67,15.69111111111111,936,8,3,merged
hoppscotch/hoppscotch,4402,3,13,17,1.2877777777777777,463,0,2,merged
hoppscotch/hoppscotch,4397,1,2,2,27.826666666666668,939,0,2,merged
hoppscotch/hoppscotch,4396,106,14622,595,44.87111111111111,1840,0,3,merged
hoppscotch/hoppscotch,4393,8,59,13,1.7822222222222222,372,0,2,merged
hoppscotch/hoppscotch,4386,13,791,79,5.191111111111111,152,0,2,merged
hoppscotch/hoppscotch,4382,84,3074,315,89.8313888888889,332,1,2,merged
hoppscotch/hoppscotch,4377,9,447,77,109.30611111111111,709,0,2,merged
hoppscotch/hoppscotch,4368,12,604,275,244.18833333333333,2246,0,3,merged
hoppscotch/hoppscotch,4365,1,1,1,73.94472222222223,565,0,2,merged
hoppscotch/hoppscotch,4363,16,256,42,183.1861111111111,411,0,3,merged
hoppscotch/hoppscotch,4361,1,31,27,4.708611111111111,315,0,2,merged
hoppscotch/hoppscotch,4359,5,68,3,207.10333333333332,1015,0,2,merged
hoppscotch/hoppscotch,4358,4,141,3,189.93777777777777,958,0,3,merged
hoppscotch/hoppscotch,4356,1,10,0,215.56805555555556,117,0,2,merged
hoppscotch/hoppscotch,4344,3,132,33,150.98944444444444,1817,0,2,merged
hoppscotch/hoppscotch,4337,1,18,8,12.938333333333333,159,0,2,merged
hoppscotch/hoppscotch,4336,8,116,109,22.149444444444445,1153,0,2,merged
hoppscotch/hoppscotch,4335,7,537,72,530.2888888888889,567,1,2,merged
hoppscotch/hoppscotch,4334,9,135,111,390.9169444444444,1468,1,3,merged
hoppscotch/hoppscotch,4333,3,4,4,32.720555555555556,551,0,2,merged
hoppscotch/hoppscotch,4329,15,56,46,337.9683333333333,204,3,2,merged
hoppscotch/hoppscotch,4325,3,14,12,188.11805555555554,319,1,3,merged
hoppscotch/hoppscotch,4323,1,95,66,2.4591666666666665,141,1,2,closed
hoppscotch/hoppscotch,4315,7,63,26,12.703888888888889,912,0,3,merged
hoppscotch/hoppscotch,4311,8,92,41,1.1358333333333333,424,0,2,merged
leonardomso/33-js-concepts,364,1,3,0,573.1033333333334,109,2,2,closed
leonardomso/33-js-concepts,341,1,1,1,312.7372222222222,443,0,2,merged
leonardomso/33-js-concepts,334,1,1,0,188.3925,0,0,2,closed
leonardomso/33-js-concepts,332,1,13,14,649.8825,91,0,2,merged
leonardomso/33-js-concepts,293,1,3,2,1158.8561111111112,0,1,2,closed
leonardomso/33-js-concepts,291,1,10,2,424.5213888888889,0,5,2,closed
leonardomso/33-js-concepts,290,1,70,69,118.3725,100,5,2,closed
leonardomso/33-js-concepts,288,1,0,0,609.8416666666667,39,0,2,closed
leonardomso/33-js-concepts,285,1,1,0,8477.917222222222,0,0,2,merged
leonardomso/33-js-concepts,224,1,1,0,10401.66888888889,221,0,2,merged
leonardomso/33-js-concepts,184,1,5,1,18.897777777777776,186,0,2,merged
leonardomso/33-js-concepts,142,1,10,3,5132.186388888889,271,0,2,closed
leonardomso/33-js-concepts,79,1,163,171,2.0725,0,0,1,merged
strapi/strapi,21627,1,0,2,20.569166666666668,316,3,2,merged
strapi/strapi,21616,2,15,8,16.06861111111111,682,2,4,merged
strapi/strapi,21610,1,3,1,23.808333333333334,301,1,2,merged
strapi/strapi,21606,1,9,9,22.40277777777778,688,1,2,merged
strapi/strapi,21588,5,42,11,4.3116666666666665,1309,5,3,merged
strapi/strapi,21582,2,1,1,22.391111111111112,399,3,2,merged
strapi/strapi,21578,2,20,36,91.27638888888889,328,1,3,merged
strapi/strapi,21576,2,933,13,22.593055555555555,1060,2,4,merged
strapi/strapi,21574,7,275,8,119.34527777777778,201,1,2,merged
strapi/strapi,21563,114,4273,6177,18.891111111111112,0,2,3,merged
strapi/strapi,21562,43,43,43,18.995,0,1,3,merged
strapi/strapi,21561,5,138,5,125.34,165,2,2,merged
strapi/strapi,21559,2,79,4,116.53583333333333,837,2,2,merged
strapi/strapi,21557,1,1,1,44.66416666666667,526,3,3,merged
strapi/strapi,21555,11,102,1,21.281111111111112,152,1,2,merged
strapi/strapi,21554,45,611,374,119.06611111111111,12295,2,3,merged
strapi/strapi,21550,2,2,2,19.376666666666665,942,1,2,merged
strapi/strapi,21549,6,130,39,69.28555555555556,1019,2,4,merged
strapi/strapi,21545,2,2,2,4.395277777777777,925,4,2,closed
strapi/strapi,21542,1,7,0,1.4344444444444444,964,2,3,merged
strapi/strapi,21540,3,216,3,48.852777777777774,1055,3,2,merged
strapi/strapi,21533,6,81,21,24.655277777777776,599,1,3,merged
strapi/strapi,21532,101,711,621,98.56916666666666,12295,2,3,merged
strapi/strapi,21501,3,22,3,283.1922222222222,537,3,2,merged
strapi/strapi,21500,5,50,53,91.8325,207,2,4,merged
microsoft/generative-ai-for-beginners,610,1,1,1,9.37888888888889,0,2,2,merged
microsoft/generative-ai-for-beginners,608,1,30,28,49.68638888888889,83,2,2,merged
microsoft/generative-ai-for-beginners,607,1,4,4,65.54,10,2,2,merged
microsoft/generative-ai-for-beginners,606,1,1,1,68.53527777777778,30,2,2,merged
microsoft/generative-ai-for-beginners,604,1,1,1,73.65611111111112,44,2,2,merged
microsoft/generative-ai-for-beginners,598,1,3,0,247.2525,67,1,3,merged
microsoft/generative-ai-for-beginners,590,4,66,38,69.75861111111111,131,4,2,merged
microsoft/generative-ai-for-beginners,588,2,16,13,71.60722222222222,75,1,2,merged
microsoft/generative-ai-for-beginners,584,1,1,1,192.77583333333334,53,1,2,merged
microsoft/generative-ai-for-beginners,582,1,1,1,96.02194444444444,53,1,2,merged
microsoft/generative-ai-for-beginners,581,1,1,1,95.30833333333334,53,1,2,merged
microsoft/generative-ai-for-beginners,580,1,1,1,95.30916666666667,53,1,2,merged
microsoft/generative-ai-for-beginners,579,1,1,1,95.32888888888888,46,1,2,merged
microsoft/generative-ai-for-beginners,578,39,141,59,96.22722222222222,75,1,2,merged
microsoft/generative-ai-for-beginners,570,1,2,2,340.3980555555556,124,1,2,merged
microsoft/generative-ai-for-beginners,568,2,730,0,93.17277777777778,79,2,2,merged
microsoft/generative-ai-for-beginners,567,1,266,0,93.66388888888889,0,1,2,merged
microsoft/generative-ai-for-beginners,566,1,1,1,189.38722222222222,12,1,2,merged
microsoft/generative-ai-for-beginners,565,1,1,1,257.66805555555555,227,1,2,merged
microsoft/generative-ai-for-beginners,560,5,66,11,327.62111111111113,0,2,3,merged
microsoft/generative-ai-for-beginners,558,3,16,16,697.7705555555556,9,1,3,merged
microsoft/generative-ai-for-beginners,554,1,1,1,143.84055555555557,28,4,2,merged
microsoft/generative-ai-for-beginners,550,7,847,0,47.951388888888886,498,4,2,merged
microsoft/generative-ai-for-beginners,548,1,3,3,568.8622222222223,34,1,2,merged
microsoft/generative-ai-for-beginners,545,11,20,18,689.7116666666667,27,5,3,merged
3b1b/manim,2107,1,2,2,4340.056111111111,379,0,3,closed
3b1b/manim,2057,2,9,0,9033.530555555555,1080,0,2,merged
3b1b/manim,2056,3,27,6,9035.396666666667,910,0,2,merged
3b1b/manim,2028,1,26,0,5289.953333333333,391,8,2,merged
3b1b/manim,1969,1,1,1,7.0761111111111115,271,0,2,merged
3b1b/manim,1962,3,3,3,29.054166666666667,414,0,2,merged
3b1b/manim,1932,77,3549,7020,21.121944444444445,345,3,2,merged
3b1b/manim,1927,1,2,2,16.253333333333334,124,1,2,merged
3b1b/manim,1913,1,1,1,519.2886111111111,84,0,2,merged
3b1b/manim,1872,2,2,2,11.624444444444444,170,1,2,merged
3b1b/manim,1862,2,33,4,64.45527777777778,1047,2,2,merged
3b1b/manim,1858,1,12,3,1650.4327777777778,2577,0,2,merged
3b1b/manim,1852,1,4,1,18180.214444444446,1824,1,2,closed
3b1b/manim,1820,1,2,0,15.480555555555556,170,0,2,merged
3b1b/manim,1818,16,1474,709,2752.5577777777776,7545,2,2,merged
3b1b/manim,1804,4,8,2,529.1408333333334,251,2,2,merged
3b1b/manim,1795,9,919,1231,582.8613888888889,3683,5,2,merged
3b1b/manim,1785,5,263,288,40.13611111111111,554,0,2,merged
